order_id,user_id,amount,quantity,created_at,status
A1036,0012,461.59,2,2025-04-08T03:49:00Z,PAID
A3670,0502,91.89,3,2025-09-01T18:22:00Z,PAID
A1141,0386,376.27,3,2025-02-13T10:30:00Z,Pending
A2504,0167,65.9,4,,Refunded
A0277,0826,434.81,,2025-06-27T20:27:00Z,paid
A0637,0006,316.27,5,2025-03-28T06:38:00Z,Refunded
A1722,0727,288.22,3,2025-10-03T01:49:00Z,
A0889,0689,181.25,5,2025-02-01T11:30:00Z,refund
A1666,0149,188.46,,2025-02-01T16:47:00Z,Pending
A3813,0203,344.52,7,,refund
A2803,0794,249.29,4,,PAID
A4385,0445,336.81,9,2025-09-30T06:08:00Z,refund
A1442,0239,369.14,9,2025-07-01T21:39:00Z,Pending
A3974,0286,479.25,,2025-01-29T03:04:00Z,Paid
A0172,0291,90.34,4,2025-03-22T16:43:00Z,refunded
A3574,0052,,,2025-05-08T04:55:00Z,refund
A1031,0431,246.88,8,2025-07-16T10:41:00Z,paid
A3778,0600,488.61,1,,PAID
A2021,0293,406.95,8,2025-05-01T12:09:00Z,
A1133,0430,310.15,6,,paid
A1186,0685,450.41,1,2025-11-25T01:35:00Z,
A0265,0799,285.04,2,2025-11-16T16:02:00Z,Paid
A2507,0599,111.08,,2025-06-16T20:49:00Z,paid
A2143,0645,229.87,3,2025-08-13T17:53:00Z,PAID
A1313,0514,331.17,5,2025-04-16T20:07:00Z,Paid
A3818,0048,255.19,3,2025-01-02T09:18:00Z,Pending
A2262,0722,448.83,2,2025-10-05T16:50:00Z,Paid
A0772,0649,409.25,,2025-06-10T02:53:00Z,PAID
A0026,0751,15.35,4,2025-11-27T04:14:00Z,paid
A2113,0758,265.95,7,2025-09-30T06:13:00Z,paid
A0587,0901,308.13,,2025-09-11T06:37:00Z,PAID
A2917,0581,222.95,2,2025-03-16T05:08:00Z,
A4436,0914,,5,2025-07-15T10:26:00Z,
A4355,0071,226.41,3,2025-12-16T18:50:00Z,Refunded
A0437,0843,368.79,4,2025-07-12T04:56:00Z,refund
A1553,0954,438.54,2,2025-02-15T02:54:00Z,PAID
A4031,0496,213.17,1,2025-07-29T03:06:00Z,refund
A4982,0533,220.3,7,2025-03-04T15:02:00Z,Pending
A3519,0970,147.79,6,2025-10-22T17:34:00Z,refunded
A3422,0510,337.1,1,2025-02-28T20:52:00Z,Refunded
A0217,0800,5.3,4,2025-08-23T07:37:00Z,Pending
A3244,0923,99.27,8,2025-06-03T01:39:00Z,PAID
A4319,0614,461.52,2,2025-12-01T03:20:00Z,refunded
A0270,0177,302.44,4,2025-04-17T08:30:00Z,Pending
A1456,0328,433.78,3,2025-08-21T02:28:00Z,refunded
A4036,0590,86.3,6,2025-05-30T23:16:00Z,paid
A3454,0321,352.98,8,2025-09-04T17:45:00Z,
A1829,0492,64.37,6,2025-02-15T17:45:00Z,Refunded
A4805,0533,480.51,5,2025-03-16T13:01:00Z,Pending
A2899,0947,422.07,,2025-10-07T23:45:00Z,PAID
A2784,0417,164.68,2,2025-04-19T05:33:00Z,Refunded
A3784,0564,318.87,3,2025-08-31T06:14:00Z,paid
A3507,0495,434.05,8,2025-12-07T02:16:00Z,Paid
A1850,0026,420.75,8,2025-04-06T01:43:00Z,paid
A3866,0421,253.89,4,2025-04-20T17:57:00Z,refunded
A0173,0056,387.46,7,2025-01-14T10:55:00Z,Pending
A3290,0602,90.62,8,2025-12-22T11:17:00Z,paid
A4682,0811,224.86,3,2025-01-26T23:55:00Z,refunded
A3932,0028,26.31,3,2025-02-22T23:41:00Z,PAID
A4390,0320,386.83,2,2025-08-13T20:05:00Z,
A1846,0248,309.26,5,2025-04-07T11:26:00Z,Paid
A4834,0622,406.86,6,2025-11-07T15:22:00Z,paid
A1839,0347,397.68,4,2025-11-11T12:54:00Z,refund
A3591,0374,189.42,6,2025-01-20T06:05:00Z,Refunded
A1521,0694,392.05,3,2025-01-07T19:40:00Z,Paid
A3593,0212,471.42,2,2025-04-23T04:13:00Z,Refunded
A2571,0722,,7,2025-04-27T01:16:00Z,Refunded
A2394,0875,437.77,2,,paid
A2111,0924,330.03,3,2025-02-01T15:59:00Z,Paid
A1557,0267,374.83,9,2025-11-01T18:56:00Z,Pending
A3309,0834,102.02,7,2025-09-26T18:28:00Z,refunded
A4759,0148,278.47,5,2025-05-14T07:59:00Z,Pending
A0419,0477,399.42,2,,refund
A2245,0037,307.18,7,2025-04-02T07:34:00Z,PAID
A0385,0432,395.95,4,2025-10-24T10:36:00Z,PAID
A4723,0569,192.49,6,2025-11-04T02:10:00Z,PAID
A0093,0982,,4,2025-06-16T20:47:00Z,refunded
A2915,0825,22.22,3,2025-11-20T04:54:00Z,paid
A2651,0334,443.03,9,2025-07-23T04:18:00Z,refund
A3899,0347,328.46,5,,Refunded
A4231,0512,132.24,9,2025-11-05T03:27:00Z,paid
A1435,0237,374.62,3,2025-07-27T19:56:00Z,refund
A4814,0210,194.24,5,2025-01-11T07:02:00Z,refunded
A1117,0881,,6,,Pending
A2265,0761,375.55,7,2025-08-09T17:08:00Z,PAID
A2691,0556,121.23,8,2025-06-18T12:46:00Z,Refunded
A3607,0154,250.26,6,2025-04-01T12:01:00Z,paid
A3880,0220,135.99,3,2025-10-30T10:13:00Z,Paid
A1621,0781,435.2,6,2025-04-28T08:47:00Z,
A2596,0309,317.73,4,2025-06-19T09:49:00Z,Refunded
A2417,0491,309.82,6,2025-06-30T05:29:00Z,refund
A1681,0248,,3,2025-05-31T13:19:00Z,
A0857,0079,469.35,6,2025-06-29T11:12:00Z,Pending
A0309,0298,47.88,1,2025-05-30T10:01:00Z,refunded
A1683,0719,153.31,4,2025-05-13T07:17:00Z,paid
A0608,0976,269.41,9,2025-07-06T09:56:00Z,refunded
A4107,0659,306.54,1,2025-09-28T17:06:00Z,refunded
A4054,0216,250.21,,2025-10-26T21:37:00Z,Pending
A1606,0499,386.83,5,2025-10-27T09:13:00Z,Refunded
A0004,0619,,,,refunded
A2785,0520,73.23,,2025-07-07T09:36:00Z,refunded
A1287,0189,52.64,4,2025-10-01T05:06:00Z,paid
A0416,0874,316.59,4,2025-05-24T04:07:00Z,Refunded
A3643,0592,91.44,5,2025-05-13T15:57:00Z,PAID
A4923,0794,150.62,3,,Pending
A0410,0206,476.22,2,2025-11-13T05:05:00Z,Refunded
A0895,0572,,8,2025-06-13T13:04:00Z,paid
A1333,0905,318.63,8,2025-09-09T16:24:00Z,refund
A0162,0999,246.71,8,,paid
A2570,0469,218.96,4,2025-04-09T04:48:00Z,Pending
A2031,0862,,3,,refund
A1238,0159,19.67,4,2025-10-28T09:26:00Z,
A1079,0888,24.13,8,,PAID
A1448,0930,265.76,,2025-03-12T12:32:00Z,Paid
A0846,0866,74.73,6,2025-02-07T11:42:00Z,refunded
A2801,0358,,9,2025-03-29T13:34:00Z,Pending
A4070,0461,99.57,8,,refund
A3941,0911,6.3,7,,Pending
A2633,0730,273.63,3,2025-06-02T16:43:00Z,Paid
A3694,0809,335.18,6,2025-09-22T03:24:00Z,refunded
A3651,0184,9.82,4,2025-01-14T06:59:00Z,PAID
A0568,0193,86.34,4,2025-10-03T18:24:00Z,Pending
A1550,0209,486.72,,2025-09-12T10:32:00Z,PAID
A2621,0016,,3,2025-02-18T06:04:00Z,Refunded
A4622,0286,256.89,8,2025-01-21T03:17:00Z,
A4760,0037,,9,2025-08-12T03:09:00Z,refunded
A4918,0605,171.98,1,2025-08-31T03:44:00Z,refund
A3829,0362,,8,2025-08-23T01:31:00Z,refund
A4104,0465,55.29,7,2025-05-29T03:25:00Z,refunded
A3647,0079,38.2,2,2025-08-08T13:01:00Z,refund
A1475,0809,141.09,8,2025-11-14T05:21:00Z,refunded
A1219,0809,284.44,7,2025-04-14T20:25:00Z,PAID
A0576,0627,214.56,7,2025-08-27T23:47:00Z,
A0008,0168,403.37,8,2025-11-10T15:10:00Z,refunded
A0513,0127,382.15,3,2025-11-26T02:23:00Z,Pending
A3143,0017,420.11,,2025-06-23T23:42:00Z,refunded
A4832,0663,477.96,1,2025-04-25T12:22:00Z,Paid
A4356,0816,10.87,1,2025-11-27T23:26:00Z,
A4959,0663,495.2,,2025-08-20T10:11:00Z,
A3380,0333,,4,2025-03-14T19:35:00Z,Refunded
A0709,0412,195.77,5,2025-03-18T18:37:00Z,PAID
A4060,0954,336.05,7,2025-02-22T08:31:00Z,Refunded
A2837,0291,75.27,2,2025-07-18T14:17:00Z,
A3121,0718,84.19,7,2025-02-27T05:57:00Z,Refunded
A0171,0896,273.28,8,2025-11-30T05:22:00Z,PAID
A4614,0146,493.38,1,,
A1205,0007,154.9,4,,Paid
A3949,0975,112.09,4,2025-01-20T13:29:00Z,Paid
A0414,0752,418.88,1,2025-12-11T10:49:00Z,refund
A2946,0417,485.49,7,2025-04-24T11:45:00Z,refunded
A4313,0404,419.07,6,2025-07-09T07:44:00Z,Pending
A0010,0561,438.5,2,,Refunded
A0036,0652,239.59,9,2025-09-04T17:52:00Z,PAID
A2983,0339,237.93,1,2025-04-15T11:42:00Z,paid
A1480,0543,138.36,3,2025-07-30T00:44:00Z,Refunded
A2830,0938,280.76,9,2025-06-18T21:49:00Z,Refunded
A3877,0282,344.09,5,2025-07-09T09:45:00Z,PAID
A4253,0653,333.44,2,2025-05-14T09:05:00Z,Paid
A1643,0833,433.4,6,2025-01-16T12:37:00Z,paid
A3329,0057,384.02,8,2025-03-01T19:20:00Z,refund
A1700,0412,238.16,4,2025-08-11T20:44:00Z,Refunded
A0081,0450,136.8,1,2025-08-08T13:35:00Z,refunded
A0351,0940,298.02,7,2025-05-24T07:06:00Z,paid
A4236,0031,174.47,4,2025-10-20T23:18:00Z,Refunded
A0158,0087,89.69,8,2025-11-11T07:31:00Z,paid
A1907,0055,408.45,5,2025-01-24T12:39:00Z,Pending
A3211,0422,16.05,2,,refunded
A2660,0170,20.6,5,2025-04-10T18:15:00Z,refund
A4252,0184,,3,2025-03-04T21:46:00Z,
A1572,0195,116.79,8,2025-01-23T18:46:00Z,Pending
A3902,0990,331.1,3,2025-11-01T05:34:00Z,PAID
A0376,0999,468.72,7,2025-07-05T17:34:00Z,Pending
A0533,0322,312.82,6,2025-02-16T21:58:00Z,paid
A0788,0342,448.38,6,,PAID
A1860,0475,361.49,4,2025-01-21T05:54:00Z,PAID
A3667,0004,241.11,1,2025-11-07T03:22:00Z,refund
A2740,0656,70.52,,2025-10-27T20:08:00Z,PAID
A0840,0706,349.78,1,2025-01-15T12:31:00Z,Paid
A1504,0824,174.97,6,2025-10-08T11:43:00Z,refunded
A3462,0887,266.33,8,2025-11-17T20:48:00Z,
A1204,0418,468.28,9,2025-09-03T19:28:00Z,PAID
A0022,0407,10.3,6,2025-05-10T14:01:00Z,
A4229,0933,409.21,,2025-02-16T04:36:00Z,paid
A2244,0939,165.69,1,2025-02-12T17:27:00Z,refunded
A0561,0424,454.37,8,2025-04-11T23:08:00Z,Refunded
A0814,0109,357.87,2,2025-10-14T02:24:00Z,Pending
A0065,0945,267.34,3,2025-04-18T06:27:00Z,
A2272,0776,465.02,5,2025-01-31T01:40:00Z,Pending
A3260,0407,119.53,7,2025-10-30T06:31:00Z,refund
A3344,0240,63.05,,2025-10-17T22:57:00Z,Paid
A0540,0611,465.71,6,2025-11-13T05:55:00Z,Pending
A4913,0282,493.17,1,2025-07-07T07:45:00Z,Paid
A1957,0170,196.6,9,2025-07-06T07:03:00Z,paid
A0555,0115,,6,2025-10-23T01:33:00Z,refunded
A1772,0989,179.44,5,,paid
A3605,0358,40.52,9,2025-11-10T04:39:00Z,Refunded
A0162,0999,246.71,8,2025-04-23T02:54:00Z,refunded
A0018,0674,,2,2025-04-13T21:57:00Z,
A1157,0814,252.9,,2025-05-27T22:29:00Z,paid
A0205,0670,292.08,5,2025-05-13T23:41:00Z,Pending
A0033,0936,436.03,3,,refunded
A1441,0978,164.59,3,2025-01-31T23:29:00Z,refund
A4149,0928,74.71,,2025-08-14T05:59:00Z,refund
A3945,0242,412.74,1,2025-04-28T05:41:00Z,Refunded
A0362,0248,444.68,2,2025-12-05T04:36:00Z,paid
A2520,0123,141.64,6,,Pending
A4716,0917,437.79,5,2025-01-19T12:08:00Z,paid
A2614,0708,80.76,8,2025-10-01T22:27:00Z,refunded
A2475,0716,208.09,2,2025-06-26T18:14:00Z,Pending
A0988,0085,7.14,9,2025-09-21T08:23:00Z,PAID
A0422,0014,110.11,3,2025-05-10T05:08:00Z,
A3576,0590,134.3,,,Refunded
A4589,0507,424.03,,2025-12-17T22:01:00Z,
A0968,0306,334.57,4,2025-11-11T13:04:00Z,Pending
A3830,0198,58.97,8,2025-10-13T07:02:00Z,refund
A2813,0004,411.21,7,2025-07-22T01:17:00Z,refund
A0060,0325,440.77,6,,PAID
A0713,0340,319.42,6,2025-10-24T08:38:00Z,Paid
A3561,0071,,7,2025-09-30T21:53:00Z,refund
A4730,0668,475.17,4,2025-01-14T02:57:00Z,refunded
A4453,0456,437.13,6,2025-09-15T12:50:00Z,PAID
A4265,0227,,3,2025-06-07T15:49:00Z,Refunded
A1076,0809,247.12,,2025-07-24T11:27:00Z,Pending
A2146,0859,,3,2025-04-26T10:00:00Z,Paid
A1356,0849,124.08,8,2025-12-12T09:59:00Z,
A3359,0857,460.13,6,2025-10-04T09:51:00Z,refund
A1928,0220,108.56,3,2025-01-29T04:50:00Z,Pending
A0281,0011,228.47,1,2025-01-01T16:02:00Z,paid
A1477,0422,135.0,5,,Pending
A2294,0294,372.86,5,2025-03-25T02:02:00Z,PAID
A3441,0716,,2,2025-03-03T09:35:00Z,PAID
A2798,0746,,1,2025-05-09T22:51:00Z,
A1699,0110,,9,2025-12-01T19:59:00Z,Pending
A0155,0725,379.74,1,2025-07-17T05:12:00Z,refunded
A1765,0216,429.09,3,2025-11-01T13:28:00Z,refunded
A3145,0948,306.21,9,2025-01-14T20:15:00Z,Pending
A4246,0027,227.83,9,2025-08-11T00:50:00Z,PAID
A0811,0168,412.22,8,2025-04-21T23:14:00Z,Paid
A0563,0675,350.28,4,2025-02-27T08:29:00Z,paid
A0031,0797,444.68,,2025-11-18T04:03:00Z,refunded
A0090,0598,,9,,refunded
A1668,0936,167.82,8,2025-07-28T23:53:00Z,Paid
A2239,0337,,3,,PAID
A4140,0528,12.74,7,2025-11-25T22:54:00Z,Refunded
A4338,0825,,9,2025-03-27T19:00:00Z,paid
A1134,0444,,7,2025-12-21T02:30:00Z,refund
A0153,0346,192.37,6,2025-06-04T17:49:00Z,refund
A3774,0537,84.1,,2025-10-09T23:33:00Z,Refunded
A4617,0507,206.38,3,2025-10-19T15:08:00Z,Paid
A4184,0334,82.31,6,2025-04-15T18:43:00Z,refund
A2949,0132,,9,2025-05-06T19:36:00Z,
A0018,0674,,2,2025-04-13T16:57:00Z,Pending
A2545,0260,45.74,2,2025-01-26T06:07:00Z,
A4254,0220,201.03,3,,
A1566,0508,252.62,8,2025-07-20T16:44:00Z,refund
A2322,0358,288.28,8,2025-11-22T07:03:00Z,refund
A0981,0329,304.75,3,2025-09-17T06:14:00Z,paid
A4126,0742,492.16,2,2025-04-05T20:52:00Z,Pending
A0343,0432,435.43,5,2025-04-05T07:30:00Z,refund
A1073,0796,133.47,1,,PAID
A0244,0539,157.46,3,2025-08-08T10:35:00Z,Pending
A3248,0611,326.93,2,2025-04-15T16:54:00Z,Paid
A0611,0529,29.27,2,,PAID
A0717,0697,181.87,3,2025-05-18T06:43:00Z,refunded
A1377,0816,316.22,7,,refunded
A2569,0025,76.99,,2025-01-08T18:53:00Z,Refunded
A0696,0972,480.54,,2025-07-18T15:59:00Z,paid
A0958,0957,445.96,4,2025-10-04T14:35:00Z,Pending
A2135,0346,155.69,8,2025-11-30T05:26:00Z,PAID
A3960,0240,292.17,8,2025-11-22T13:13:00Z,paid
A1167,0907,490.42,7,2025-12-08T15:44:00Z,Pending
A4862,0412,422.87,3,2025-11-17T22:37:00Z,Refunded
A0306,0147,10.71,3,2025-12-01T05:47:00Z,PAID
A3887,0552,16.9,2,2025-01-29T15:28:00Z,Pending
A3455,0520,,2,2025-12-05T01:07:00Z,refunded
A4190,0392,381.29,3,2025-09-09T02:29:00Z,
A3601,0096,158.45,4,2025-07-09T15:03:00Z,
A3424,0928,187.45,5,2025-05-22T17:23:00Z,Pending
A0847,0912,68.04,1,2025-04-06T20:07:00Z,PAID
A3493,0616,375.59,6,2025-06-11T09:42:00Z,paid
A1615,0911,,1,2025-10-06T10:12:00Z,refund
A1583,0694,,3,2025-04-21T12:28:00Z,Paid
A1493,0005,9.25,2,2025-01-26T03:10:00Z,refunded
A0542,0349,6.98,8,2025-01-22T06:57:00Z,Pending
A2690,0591,159.41,6,2025-03-25T17:07:00Z,refunded
A3857,0239,411.86,8,2025-06-23T15:12:00Z,refund
A0263,0888,,1,2025-03-31T20:43:00Z,refunded
A0012,0783,487.5,8,2025-04-26T07:41:00Z,paid
A0202,0417,,4,,refunded
A1174,0131,482.89,9,,refund
A3433,0558,458.59,2,2025-06-08T03:05:00Z,refund
A2406,0117,,6,2025-07-21T20:03:00Z,Pending
A1411,0182,95.43,,2025-04-01T13:20:00Z,paid
A3638,0712,350.02,6,2025-08-31T17:07:00Z,Refunded
A2993,0707,108.06,4,2025-05-30T18:19:00Z,Paid
A1194,0685,484.61,7,2025-10-20T14:24:00Z,refunded
A0271,0570,125.2,7,2025-05-24T20:21:00Z,
A1834,0870,135.76,4,2025-08-10T23:35:00Z,PAID
A0969,0771,243.97,8,2025-07-06T02:13:00Z,Refunded
A1496,0809,356.18,6,2025-09-03T19:40:00Z,Paid
A2719,0552,455.75,3,2025-08-09T10:15:00Z,Pending
A1821,0568,248.58,,2025-10-30T23:51:00Z,Pending
A0232,0032,292.74,6,2025-02-12T03:19:00Z,refunded
A0551,0208,217.64,9,2025-01-30T17:03:00Z,Pending
A2585,0666,432.55,8,,
A0082,0747,,8,2025-09-11T12:06:00Z,PAID
A3635,0902,479.21,7,2025-07-26T02:35:00Z,Paid
A4966,0876,499.25,9,2025-12-05T04:34:00Z,refunded
A4111,0207,123.03,,2025-01-02T19:32:00Z,Refunded
A2274,0999,161.07,1,2025-04-07T12:59:00Z,paid
A0687,0089,413.25,,2025-09-21T05:48:00Z,PAID
A1284,0096,458.33,3,2025-06-04T01:21:00Z,PAID
A0104,0257,415.61,3,2025-08-24T16:22:00Z,refunded
A0188,0757,65.02,5,,Refunded
A3293,0112,433.4,9,,refunded
A0020,0285,413.9,4,2025-05-16T15:09:00Z,refund
A4288,0342,66.21,2,2025-06-24T21:36:00Z,Paid
A0997,0912,335.02,3,2025-02-03T10:33:00Z,PAID
A4435,0449,16.34,3,2025-02-14T11:49:00Z,PAID
A3972,0529,321.42,1,,refund
A1599,0357,8.46,,2025-06-08T15:03:00Z,refunded
A3338,0050,74.0,4,,refunded
A2426,0690,,5,2025-12-19T17:10:00Z,Paid
A4567,0113,309.97,1,2025-05-11T07:27:00Z,paid
A1571,0816,250.1,9,2025-11-01T10:04:00Z,paid
A1340,0807,220.76,5,2025-09-08T00:08:00Z,Paid
A0120,0929,358.82,6,2025-03-23T07:52:00Z,refunded
A2920,0391,378.49,7,,paid
A0208,0245,471.35,6,2025-08-31T19:17:00Z,refunded
A4891,0905,442.89,3,2025-05-04T14:15:00Z,refunded
A4137,0416,,4,2025-11-14T11:07:00Z,paid
A4345,0284,218.74,1,2025-05-30T01:22:00Z,Paid
A4811,0231,105.27,,2025-01-28T09:29:00Z,Pending
A2602,0361,134.35,1,2025-03-23T08:45:00Z,Paid
A0231,0613,43.62,1,2025-08-05T07:33:00Z,Pending
A2077,0922,24.04,3,2025-03-12T22:17:00Z,paid
A0229,0352,276.3,6,2025-05-21T21:45:00Z,paid
A3671,0087,377.22,5,2025-05-16T20:20:00Z,paid
A3856,0051,494.35,7,2025-01-13T18:28:00Z,refund
A4065,0297,21.87,7,2025-03-17T21:22:00Z,Pending
A3734,0836,205.42,5,2025-07-17T22:14:00Z,Paid
A3759,0119,315.34,7,2025-02-06T21:57:00Z,refund
A4138,0456,430.74,1,2025-02-16T06:16:00Z,Pending
A3353,0382,51.27,1,2025-01-05T15:10:00Z,refund
A1098,0990,356.54,6,2025-03-11T18:35:00Z,refunded
A2228,0895,361.0,6,2025-06-27T16:09:00Z,refund
A3531,0592,487.92,7,2025-11-23T23:00:00Z,
A4178,0569,142.58,7,2025-04-27T15:19:00Z,Refunded
A4980,0849,311.48,9,,Refunded
A2451,0107,62.11,6,2025-01-22T02:54:00Z,refunded
A2315,0789,98.46,2,2025-11-12T20:56:00Z,paid
A4069,0370,466.75,,2025-06-18T20:15:00Z,Refunded
A3513,0420,,8,2025-08-07T18:48:00Z,PAID
A2864,0186,242.81,8,2025-03-28T11:22:00Z,Refunded
A1696,0631,343.95,6,2025-07-27T17:41:00Z,refund
A1757,0864,121.28,5,2025-01-03T21:09:00Z,refunded
A0751,0565,192.91,7,2025-06-09T07:58:00Z,refunded
A4408,0057,379.17,1,2025-01-09T01:00:00Z,Refunded
A0886,0019,139.61,9,2025-04-24T16:03:00Z,Paid
A0528,0276,28.15,,2025-02-14T18:35:00Z,paid
A0973,0045,252.95,2,2025-12-09T10:58:00Z,Refunded
A1540,0851,335.07,5,2025-07-03T16:17:00Z,PAID
A0236,0224,479.28,9,2025-02-06T20:36:00Z,refund
A3893,0072,270.01,1,2025-07-05T02:11:00Z,Paid
A3415,0347,278.52,2,2025-11-08T03:00:00Z,refunded
A3566,0276,342.47,2,,paid
A0051,0763,390.7,,2025-05-23T02:35:00Z,PAID
A4593,0288,60.31,8,2025-07-17T20:54:00Z,paid
A4073,0331,49.91,3,2025-11-30T14:40:00Z,
A2009,0614,,1,2025-07-06T11:06:00Z,
A1395,0765,399.02,1,2025-07-25T00:39:00Z,Paid
A4198,0785,5.48,8,2025-12-08T04:28:00Z,paid
A1560,0396,,9,2025-07-06T09:59:00Z,PAID
A4838,0066,48.88,5,2025-11-09T06:35:00Z,refunded
A1424,0568,172.91,4,2025-09-30T08:22:00Z,Refunded
A1543,0816,466.98,4,2025-08-07T08:53:00Z,Paid
A3806,0365,9.89,8,2025-01-29T18:54:00Z,Refunded
A0391,0272,401.66,2,2025-11-05T15:44:00Z,Refunded
A1245,0868,321.0,8,2025-03-17T02:44:00Z,paid
A4442,0886,114.68,1,,paid
A0142,0314,18.49,8,2025-02-26T13:47:00Z,refunded
A1285,0882,,5,2025-11-25T15:42:00Z,paid
A1119,0015,95.95,2,2025-08-24T22:02:00Z,Paid
A3916,0935,453.67,9,2025-01-21T08:22:00Z,refunded
A0163,0367,381.34,1,2025-07-11T16:00:00Z,refunded
A4940,0144,329.79,3,2025-02-18T15:25:00Z,paid
A0524,0712,396.23,,2025-02-25T14:16:00Z,PAID
A1943,0486,230.7,7,2025-09-05T08:19:00Z,Paid
A1559,0323,71.5,9,2025-09-13T15:28:00Z,Pending
A2403,0370,133.15,8,2025-06-05T12:47:00Z,Pending
A2260,0219,73.84,3,2025-05-31T08:29:00Z,
A0071,0197,128.96,5,,refunded
A4808,0723,122.41,8,,paid
A0302,0641,382.08,,2025-06-25T01:58:00Z,PAID
A4322,0647,498.57,9,2025-02-13T06:49:00Z,PAID
A1184,0601,56.93,5,2025-05-09T19:43:00Z,paid
A2318,0664,168.63,,2025-08-30T08:46:00Z,Pending
A0631,0111,153.0,9,2025-09-26T18:38:00Z,refund
A2641,0359,36.83,5,2025-02-12T07:55:00Z,refunded
A2730,0841,205.57,5,2025-08-01T10:32:00Z,PAID
A0320,0642,290.76,1,2025-11-25T11:48:00Z,Refunded
A2560,0309,260.85,1,,PAID
A1867,0940,152.67,2,2025-02-11T13:03:00Z,PAID
A1224,0280,,8,2025-07-07T01:10:00Z,Paid
A2694,0782,230.5,,2025-11-25T13:53:00Z,Refunded
A2568,0349,422.26,4,,refunded
A0186,0522,,2,2025-10-04T15:58:00Z,refunded
A2869,0811,,6,2025-08-07T11:54:00Z,Pending
A3546,0553,254.52,5,2025-01-01T11:34:00Z,Pending
A2888,0878,485.13,4,,paid
A4481,0734,247.49,9,2025-04-09T05:59:00Z,refund
A1525,0274,298.88,8,2025-11-21T16:32:00Z,refunded
A1163,0143,279.29,2,2025-05-12T03:09:00Z,Refunded
A1955,0337,472.2,4,2025-02-09T18:19:00Z,refund
A0683,0981,402.18,5,2025-01-21T20:08:00Z,refunded
A0266,0308,375.3,2,2025-01-14T08:50:00Z,PAID
A2484,0610,304.21,,2025-04-13T05:18:00Z,PAID
A2336,0738,,7,2025-10-01T08:09:00Z,Paid
A4426,0009,423.71,8,2025-05-21T13:18:00Z,refunded
A2494,0346,119.39,7,2025-10-06T04:54:00Z,refunded
A1045,0267,123.0,3,2025-08-24T06:22:00Z,Paid
A0789,0919,,6,2025-01-24T05:01:00Z,Pending
A1265,0466,140.91,5,2025-04-02T00:24:00Z,refund
A3252,0732,384.84,3,2025-11-15T07:36:00Z,Pending
A0370,0886,115.87,5,2025-02-16T06:12:00Z,refund
A0299,0727,282.16,3,2025-01-24T12:09:00Z,Pending
A0108,0780,75.8,6,2025-06-27T16:38:00Z,refunded
A0154,0574,361.41,6,,refunded
A0166,0636,456.12,6,2025-09-21T07:50:00Z,refunded
A0856,0294,455.84,,2025-04-18T01:18:00Z,refund
A3506,0995,346.32,2,2025-01-26T14:54:00Z,PAID
A3613,0122,343.13,9,2025-09-03T10:43:00Z,Paid
A3168,0868,326.28,7,2025-02-10T09:42:00Z,refund
A3447,0113,280.26,9,2025-08-11T17:59:00Z,
A2328,0275,205.12,,2025-06-23T22:02:00Z,Refunded
A1274,0372,197.2,,2025-07-26T12:44:00Z,
A1256,0198,461.18,9,2025-01-14T15:10:00Z,paid
A2235,0933,286.5,6,2025-01-01T18:03:00Z,paid
A3795,0821,468.49,,2025-12-01T04:43:00Z,refund
A4128,0609,301.43,3,2025-04-30T12:16:00Z,refund
A1879,0340,79.71,2,2025-01-22T06:06:00Z,refund
A2857,0335,66.35,5,,
A4117,0484,466.38,4,2025-02-08T11:13:00Z,Paid
A1052,0523,395.74,7,2025-06-01T15:09:00Z,refund
A3780,0374,140.11,3,2025-01-19T13:32:00Z,
A3450,0898,26.38,7,2025-12-14T05:10:00Z,Paid
A4213,0215,455.98,,2025-09-22T06:39:00Z,refund
A1328,0616,77.36,4,2025-03-05T19:45:00Z,Paid
A0645,0626,73.1,2,2025-07-08T03:54:00Z,refunded
A0216,0127,160.22,8,2025-04-29T03:25:00Z,Pending
A2832,0950,205.49,4,2025-08-01T16:43:00Z,Pending
A4580,0065,258.14,7,2025-05-01T04:12:00Z,
A2257,0817,21.23,6,2025-08-16T23:56:00Z,
A0126,0582,164.56,9,2025-11-02T06:59:00Z,refunded
A3081,0620,,7,2025-09-24T11:18:00Z,paid
A3741,0044,335.79,8,2025-09-25T12:29:00Z,paid
A3448,0068,173.16,9,2025-04-22T04:39:00Z,
A0155,0725,379.74,1,2025-07-17T00:12:00Z,Pending
A2344,0889,319.6,4,2025-10-29T22:11:00Z,refunded
A2808,0970,220.19,8,2025-12-02T06:43:00Z,
A3188,0947,298.53,8,2025-03-16T19:02:00Z,Pending
A0436,0715,412.69,,2025-07-28T00:36:00Z,
A4238,0287,245.11,,2025-06-02T18:57:00Z,paid
A2911,0939,284.21,6,2025-11-05T23:34:00Z,Refunded
A1925,0832,103.42,1,2025-06-12T11:48:00Z,Pending
A4409,0681,34.66,3,2025-11-21T00:41:00Z,Refunded
A3296,0539,175.03,3,2025-06-16T01:15:00Z,Pending
A3197,0983,450.07,5,2025-05-26T00:14:00Z,Paid
A2165,0755,120.53,,2025-06-30T13:04:00Z,paid
A0706,0674,275.06,8,2025-07-20T06:20:00Z,Pending
A1316,0043,406.01,6,2025-10-20T00:49:00Z,Refunded
